year,title,authors,venue,doi,arxiv_id,category,scope_status,abstract,oa_url,id,cited_by_count,pdf,download_status,analysis_status
2024,IRS-Enhanced Secure Semantic Communication Networks: Cross-Layer and Context-Awared Resource Allocation,Lingyi Wang; Wei Wu; Fuhui Zhou; Zhijin Qin; Qihui Wu,IEEE Transactions on Wireless Communications,10.1109/twc.2024.3495720,2411.01821,鲁棒性、安全与语义噪声,系统与网络层,"Learning-task oriented semantic communication is pivotal in optimizing transmission efﬁciency by extracting and conveying essential semantics tailored to the speciﬁc tasks, such as image reconstruction and classiﬁcation. Nevertheless, the challenge of eavesdropping poses a formidable threat to semantic privacy due to open nature of wireless communications. In this paper, intelligent reﬂective surface (IRS)-enhanced secure semantic communication (IRS-SSC) is proposed to guarantee the physical layer security from a task-oriented semantic perspective. Speciﬁcally, a multi-layer codebook is exploited to discretize continuous semantic features and describe semantics with different numbers of bits, thereby meeting the need for hierarchical semantic representation and further enhancing the transmission efﬁ- ciency. Novel semantic security metrics, i.e., secure semantic rate (S-SR) and secure semantic spectrum efﬁciency (S-SSE), are deﬁned to map the task-oriented security requirements at the application layer This work was supported by the National Key Research and Development Program of China under Grant 2020YFB1807602, the National Natural Science Foundation of China under Grant 62271267 and the open research fund of National Mobile Communications Research Laboratory, Southeast University under Grant 2024D16. Lingyi Wang is with the College of Science, Nanjing University of Posts and Telecommunications, Nanjing, 210003, China (e-mail: lingyiwang@njupt.edu.cn). Wei Wu is with the College of Communication and Information Engineering, Nanjing University of Posts and Telecommuni- cations, Nanjing, 210003, China, and also with the National Mobile Communications Research Laboratory, Southeast University, Nanjing, 210096, China (e-mail: weiwu@njupt.edu.cn). Fuhui Zhou and Qihui Wu are with the College of Electronic and Information Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, 210000, China (e-mail: zhoufuhui@ieee.org, wuqihui2014@sina.com). Zhijin Qin is with Department of Electronic Engineering, Tsinghua University, Beijing, China. She is also with the Beijing National Research Center for Information Science and Technology, Beijing, China, and the State Key Laboratory of Space Network and Communications, Beijing, China. (email: qinzhijin@tsinghua.edu.cn). 2 into the physical layer. To achieve artiﬁcial intelligence (AI)-native secure communication, we propose a noise disturbance enhanced hybrid deep reinforcement learning (NdeHDRL)-based resource allocation scheme. This scheme dynamically maximizes the S-SSE by jointly optimizing the bits for semantic representations, reﬂective coefﬁcients of the IRS, and the subchannel assignment. Moreover, we propose a novel semantic context awared state space (SCA-SS) to fusion the high-dimensional semantic space and the observable system state space, which enables the agent to perceive semantic context and solves the dimensional catastrophe problem. Simulation results demonstrate the efﬁciency of our proposed schemes in both enhancing the security performance and the S-SSE compared to several benchmark schemes.",,https://openalex.org/W4404520586,30,papers/IRS-Enhanced_Secure_Semantic_Communication_Networks_Cross-Layer_and_Context-Awared_Resource_Allocation.pdf,downloaded,fulltext_extracted
2024,Resource Optimization for Semantic-Aware Networks With Task Offloading,Zelin Ji; Zhijin Qin; Xiaoming Tao; Zhu Han,IEEE Transactions on Wireless Communications,10.1109/twc.2024.3390407,2301.08376,多模态、多任务与多用户,系统与网络层,"The limited capabilities of user equipment restrict the local implementation of computation-intensive applications. Edge computing, especially the edge intelligence system, en- ables local users to ofﬂoad the computation tasks to the edge servers to reduce the computational energy consumption of user equipment and accelerate fast task execution. However, the limited bandwidth of upstream channels may increase the task transmission latency and affect the computation ofﬂoading performance. To overcome the challenge arising from scarce wireless communication resources, we propose a semantic-aware multi-modal task ofﬂoading system that facilitates the extraction and ofﬂoading of semantic task information to edge servers. To cope with the different tasks with multi-modal data, a uniﬁed quality of experience (QoE) criterion is designed. Furthermore, a proximal policy optimization-based multi-agent reinforcement learning algorithm (MAPPO) is proposed to coordinate the resource management for wireless communications and computa- tion in a distributed and low computational complexity manner. Simulation results verify that the proposed MAPPO algorithm outperforms other reinforcement learning algorithms and ﬁxed schemes in terms of task execution speed and the overall system QoE.",,https://openalex.org/W4395069600,28,papers/Resource_Optimization_for_Semantic-Aware_Networks_With_Task_Offloading.pdf,downloaded,fulltext_extracted
2024,"Semantic communications: Theories, technologies and applications",Ping Zhang; Shi Guangming; Cui Shuguang; Zhaoyang Zhang; Kai Niu; Xiao Yong; Zhijin Qin; Jincheng Dai; Shuo Shao; Denız Gündüz; Eleonora Grassucci,China Communications,10.23919/jcc.2024.10606406,,基础理论与综述,综述/观点,"The last seventy years have witnessed the transition of communication from Shannon's theoretical concept to current high-efficiency practical systems. With respect to Shannon information theory, to fulfill the high-bandwidth utilization, any further increase in the data rate requires a significant augmentation in the received signal power unless the bandwidth is extended in proportion to the incremental data rate. Although many such technologies have achieved tremendous success in today's communication systems, they also lead to severe high-frequency coverage costs, complicated signal processing, high energy consumption, etc. Together with extraordinary promises, naively increasing channel capacity cannot address all communication problems, especially in future intelligent eras. It is the very time for radical rethinking of classical communication mechanisms.",,https://openalex.org/W4400878010,3,papers/Semantic_communications_Theories_technologies_and_applications.pdf,downloaded,fulltext_extracted
2024,Semantic MIMO Systems for Speech-to-Text Transmission,Zhenzi Weng; Zhijin Qin; Huiqiang Xie; Xiaoming Tao; Khaled B. Letaief,IEEE Transactions on Wireless Communications,10.1109/twc.2024.3472612,2405.08096,文本、语音与大模型,核心算法/系统,"Semantic communications have been utilized to execute numerous intelligent tasks by transmitting task-related semantic information instead of bits. In this article, we propose a semantic-aware speech-to-text transmission system for the single-user multiple-input multiple-output (MIMO) and multi- user MIMO communication scenarios, named SAC-ST. Partic- ularly, a semantic communication system to serve the speech- to-text task at the receiver is ﬁrst designed, which compresses the semantic information and generates the low-dimensional semantic features by leveraging the transformer module. In addition, a novel semantic-aware network is proposed to facilitate transmission with high semantic ﬁdelity by identifying the critical semantic information and guaranteeing its accurate recovery. Furthermore, we extend the SAC-ST with a neural network- enabled channel estimation network to mitigate the dependence on accurate channel state information and validate the feasibility of SAC-ST in practical communication environments. Simulation results will show that the proposed SAC-ST outperforms the communication framework without the semantic-aware network for speech-to-text transmission over the MIMO channels in terms of the speech-to-text metrics, especially in the low signal-to- noise regime. Moreover, the SAC-ST with the developed channel estimation network is comparable to the SAC-ST with perfect channel state information.",https://doi.org/10.1109/twc.2024.3472612,https://openalex.org/W4403294986,17,papers/Semantic_MIMO_Systems_for_Speech-to-Text_Transmission.pdf,downloaded,fulltext_extracted
2024,Synchronous Semantic Communications for Video and Speech,Yun Tian; Jingkai Ying; Zhijin Qin; Ye Jin; Xiaoming Tao,,10.1109/icc51166.2024.10622487,,文本、语音与大模型,核心算法/系统,"Although semantic communication has shown great performance in various types of data transmission, the problem of semantic synchronization between multimodal data has not been well studied. Semantic synchronization is a challenging issue that requires the transmitted information to be synchronized in both semantic and time domains. In this article, we propose a synchronous semantic communication system for video and speech transmission, which the real-time facial transmission is adopted as the use case. Particularly, to achieve time domain synchronization, we design an efficient semantic transmitter to send multimodal data packets. 3D Morphable Mode (3DMM) coefficients and text are employed as semantic information, achieving semantic interactivity and lower bandwidth. To address synchronization in semantic domain, we firstly employ the visual voice clone at the receiver. Visual-guided speech synthesis module is designed to align text and facial semantics. Thus, the generated speech is synchronized with video frames in both semantic and time domains. The simulation results show that our proposed system achieves high- quality synchronous transmission of video and speech with reducing transmission overhead.",,https://openalex.org/W4402156432,4,papers/Synchronous_Semantic_Communications_for_Video_and_Speech.pdf,downloaded,fulltext_extracted
2024,Task-Oriented Scene Graph-Based Semantic Communications With Adaptive Channel Coding,Shiqi Sun; Zhijin Qin; Huiqiang Xie; Xiaoming Tao,IEEE Transactions on Wireless Communications,10.1109/twc.2024.3450697,,图像、视频与沉浸媒体,核心算法/系统,"Semantic communications have shown great poten- tial in reducing the transmitted data amount through the powerful capability to extract and transmit essential semantic information. Although existing works have achieved certain transmission efficiency, challenges such as efficiently interpretable semantic extraction, and dynamically adaptive channel cod- ing have not been fully explored. In this paper, we tackle these challenges by proposing a task-oriented scene graph-based semantic communication system with adaptive channel coding, named GRACE, to perform image retrieval task. To enhance the interpretability of semantic communications and reduce semantic redundancy, we introduce a scene graph semantic encoder. This encoder fully exploits informative scene graph semantics, effec- tively extracting scene graphs and performing further semantic coding. Additionally, to handle variable channel conditions in real-world scenarios, we develop a semantic-aware adaptive channel coding to adapt to channel conditions and reduce the communication resources. At the receiver, the image retrieval task is accomplished based on the recovered scene graph semantics. The experimental results demonstrate the superiority of the proposed system compared to other communication systems in terms of task-execution performance, robustness against channel variations, transmission efficiency, and computational complexity.",,https://openalex.org/W4402217218,10,papers/Task-Oriented_Scene_Graph-Based_Semantic_Communications_With_Adaptive_Channel_Coding.pdf,downloaded,fulltext_extracted
2024,Toward Intelligent Communications: Large Model Empowered Semantic Communications,Huiqiang Xie; Zhijin Qin; Xiaoming Tao; Zhu Han,IEEE Communications Magazine,10.1109/mcom.001.2300807,2402.13073,语义网络、资源分配与边缘智能,核心算法/系统,"Deep learning enabled semantic communications has shown great potential to significantly improve transmission efficiency and alleviate spectrum scarcity, by effectively exchang- ing the semantics behind the data. Recently, the emergence of large models, boasting billions of parameters, has unveiled remarkable human-like intelligence, offering a promising avenue for advancing semantic communication by enhancing seman- tic understanding and contextual understanding. This article systematically investigates the large model-empowered semantic communication systems from potential applications to system design. First, we propose a new semantic communication ar- chitecture that seamlessly integrates large models into semantic communication through the introduction of a memory module. Then, the typical applications are illustrated to show the benefits of the new architecture. Besides, we discuss the key designs in implementing the new semantic communication systems from module design to system training. Finally, the potential research directions are identified to boost the large model-empowered semantic communications.",,https://openalex.org/W4400647281,25,papers/Toward_Intelligent_Communications_Large_Model_Empowered_Semantic_Communications.pdf,downloaded,fulltext_extracted
2024,Wireless Video Transmission with Joint Semantic-Channel Coding,Yali Huang; Zhijin Qin,,10.1109/gcwkshp64532.2024.11100878,,图像、视频与沉浸媒体,核心算法/系统,"With the advent of the 6G era, the efficient trans- mission of large-scale, high-resolution videos poses a signifi- cant challenge to existing communication systems. Compared to traditional video communication systems, which are becoming increasingly complex and difficult to optimize, semantic commu- nication offers new possibilities and flexibility for optimization, effectively resisting noise interference with low-design-complexity joint coding. In this paper, we propose an efficient semantic- channel joint coding model for wireless video transmission, which adjusts the rate output based on the contextual information of video sequences and channel conditions, ensuring the reliability of video transmission even under different channel conditions. Across standard video test sequences under different scenarios, experiments show that under reliable channel state conditions, our scheme can save 22% to 56% of bandwidth compared to traditional video wireless transmission systems composed of H.265, 5G LDPC, and digital modulation, while also overcoming the cliff effect and achieving efficient video transmission under harsh channel conditions. Our scheme provides strong technical support for the practical application of semantic communication.",,https://openalex.org/W4413181087,0,papers/Wireless_Video_Transmission_with_Joint_Semantic-Channel_Coding.pdf,downloaded,fulltext_extracted
2025,A Robust Image Semantic Communication System With Multi-Scale Vision Transformer,Xiang Peng; Zhijin Qin; Xiaoming Tao; Jianhua Lu; Khaled B. Letaief,IEEE Journal on Selected Areas in Communications,10.1109/jsac.2025.3531413,,鲁棒性、安全与语义噪声,核心算法/系统,"Semantic communications have demonstrated exceptional performance across various tasks, yet they are susceptible to semantic impairments due to the inherent vulnerability of deep neural networks. This paper focuses on semantic impairments in images, particularly those stemming from adversarial perturbations. We introduce a novel metric for quantifying the level of semantic impairment and create a semantic impairment dataset. Furthermore, we propose a deep learning enabled semantic communication system for robust image transmission, termed as DeepSC-RI. The proposed system harnesses a multi-scale semantic extractor with a dual-branch design tailored for extracting semantics with varying granularity, thereby boosting the robustness of the system. The fine-grained branch incorporates a semantic importance evaluation module to identify and prioritize crucial semantics through self-attention score manipulations, while the coarse-grained branch adopts a hierarchical approach for progressively capturing the robust semantics. These two streams of semantics are seamlessly integrated via an advanced cross-attention-based semantic fusion module. Experimental results highlight the superior performance of DeepSC-RI under diverse channel conditions, across various levels of semantic impairment intensity, and in multiple tasks.",,https://openalex.org/W4406794329,26,papers/A_Robust_Image_Semantic_Communication_System_With_Multi-Scale_Vision_Transformer.pdf,downloaded,fulltext_extracted
2025,Adaptive Sampling and Joint Semantic-Channel Coding under Dynamic Channel Environment,Zhiyuan Qi; Yulong Feng; Zhijin Qin,"IEEE ICC, 2025",10.1109/ICC52391.2025.11161632,2502.07236,图像、视频与沉浸媒体,核心算法/系统,"Deep learning enabled semantic communications are attracting extensive attention. However, most works normally ig- nore the data acquisition process and suffer from robustness issues under dynamic channel environment. In this paper, we propose an adaptive joint sampling-semantic-channel coding (Adaptive- JSSCC) framework. Specifically, we propose a semantic-aware sampling and reconstruction method to optimize the number of samples dynamically for each region of the images. According to semantic significance, we optimize sampling matrices for each region of the most individually and obtain a semantic sampling ratio distribution map shared with the receiver. Through the guidance of the map, high-quality reconstruction is achieved. Meanwhile, attention-based channel adaptive module (ACAM) is designed to overcome the neural network model mismatch between the training and testing channel environment during sampling- reconstruction and encoding-decoding. To this end, signal-to-noise ratio (SNR) is employed as an extra parameter input to integrate and reorganize intermediate characteristics. Simulation results show that the proposed Adaptive-JSSCC effectively reduces the amount of data acquisition without degrading the reconstruction performance in comparison to the state-of-the-art, and it is highly adaptable and adjustable to dynamic channel environments.",https://arxiv.org/pdf/2502.07236,https://openalex.org/W4407424313,0,papers/Adaptive_Sampling_and_Joint_Semantic-Channel_Coding_under_Dynamic_Channel_Environment.pdf,downloaded,fulltext_extracted
2025,"Balancing Security and Efficiency in GAI-Driven Semantic Communication: Challenges, Solutions, and Future Paths",Qianyun Zhang; Jiting Shi; Weihao Zeng; Xinyu Xu; Zhenyu Guan; Shufeng Li; Zhijin Qin,IEEE Network,10.1109/mnet.2025.3578783,,鲁棒性、安全与语义噪声,核心算法/系统,"The convergence of artificial intelligence (AI) and wireless communications has driven the emergence of semantic communication (SC), a paradigm that prioritizes context-aware semantic exchange over traditional bit-level transmission. Although enhancing efficiency and task-specific reliability, this advancing capability is accompanied by significant security challenges that remain underexplored. In this paper, we provide an overview of security challenges in SC systems, with a particular focus on the confidentiality, integrity, and availability of the wireless transmission and generative AI (GAI) models. To defend against risks of model confidentiality compromise and semantic feature leakage, we propose a solution integrating trusted execution environments (TEEs) for secure model inference and adversarial cryptography for the protection of semantics over realistic wireless channels. Test results show it achieves close-to-black-box attack resistance in model stealing effectiveness, and the BLEU scores of eavesdropping attackers are effectively reduced to below 0.1 across various SNR levels. Finally, we discuss potential open issues and solutions for enhancing the SC security, paving the way for future research in this critical area. The proposed framework demonstrates promising results in enhancing both model and data confidentiality, contributing to the development of secure SC systems for 6G networks.",,https://openalex.org/W4411203043,4,papers/Balancing_Security_and_Efficiency_in_GAI-Driven_Semantic_Communication_Challenges_Solutions_and_Future_Paths.pdf,downloaded,fulltext_extracted
2025,Cross-Layer Security for Semantic Communications: Metrics and Optimization,Lingyi Wang; Wei Wu; Fuhui Zhou; Zhijin Qin; Qihui Wu,IEEE Transactions on Vehicular Technology,10.1109/tvt.2025.3552777,2503.12818,鲁棒性、安全与语义噪声,系统与网络层,"Different from traditional secure communication that focuses on symbolic protection at the physical layer, semantic secure communication requires further attention to semantic- level task performance at the application layer. There is a research gap on how to comprehensively evaluate and optimize the security performance of semantic communication. In order to fill this gap, a unified semantic security metric, the cross- layer semantic secure rate (CLSSR), is defined to estimate cross- layer security requirements at both the physical layer and the application layer. Then, we formulate the maximization problem of the CLSSR with the mixed integer nonlinear programming (MINLP). We propose a hierarchical AI-native semantic secure communication network with a reinforcement learning (RL)- based semantic resource allocation scheme, aiming to ensure the cross-layer semantic security (CL-SS). Finally, we prove the convergence of our proposed intelligent resource allocation, and the simulation results demonstrate that our proposed CLSS method outperforms the traditional physical layer semantic security (PL-SS) method in terms of both task reliability and CLSSR.",,https://openalex.org/W4408655639,11,papers/Cross-Layer_Security_for_Semantic_Communications_Metrics_and_Optimization.pdf,downloaded,fulltext_extracted
2025,Deep Learning-Based Semantic Communication System for Wireless Image Transmission,Li-Lin Hu; Lisu Yu; Zhijin Qin,IEEE Wireless Communications Letters,10.1109/lwc.2025.3570499,,图像、视频与沉浸媒体,核心算法/系统,"As semantic communication can efﬁciently extract semantic information and signiﬁcantly reduce the amount of data transmission, an increasing number of studies are exploring deep learning-based semantic communication methods. This paper proposes a convolutional neural network (ConvNet)-based semantic communication system for wireless image transmission called ConvSC, which utilizes deep learning techniques for semantic information extraction and reconstruction. To address the adaptation of semantic communication systems to different channel states, a semantic adaptive module is proposed, which adjusts the weights of different parts of the semantic information based on channel state information. The model was evaluated under additive white Gaussian noise (AWGN) channel, Rayleigh fading channel, and underwater wireless optical communication (UWOC) channel. Simulation results demonstrate that, compared to the baseline model, our proposed ConvSC achieves superior performance across multiple metrics in various channel environ- ments.",,https://openalex.org/W4410393711,13,papers/Deep_Learning-Based_Semantic_Communication_System_for_Wireless_Image_Transmission.pdf,downloaded,fulltext_extracted
2025,Diffusion-enabled Secure Semantic Communication Against Eavesdropping,Boxiang He; Zihan Chen; Fanggang Wang; Shilian Wang; Zhijin Qin; Tony Q. S. Quek,arXiv,,2505.05018,鲁棒性、安全与语义噪声,核心算法/系统,"This paper proposes a novel diffusion-enabled plug- gable encryption/decryption modules design against semantic eavesdropping, where the pluggable modules are optionally assembled into the semantic communication system for prevent- ing eavesdropping. Inspired by the artiﬁcial noise (AN)-based security schemes in traditional wireless communication systems, in this paper, AN is introduced into semantic communication systems for the ﬁrst time to prevent semantic eavesdropping. However, the introduction of AN also poses challenges for the legitimate receiver in extracting semantic information. Re- cently, denoising diffusion probabilistic models (DDPM) have demonstrated their powerful capabilities in generating multime- dia content. Here, the paired pluggable modules are carefully designed using DDPM. Speciﬁcally, the pluggable encryption module generates AN and adds it to the output of the semantic transmitter, while the pluggable decryption module before se- mantic receiver uses DDPM to generate the detailed semantic information by removing both AN and the channel noise. In the scenario where the transmitter lacks eavesdropper’s knowledge, the artiﬁcial Gaussian noise (AGN) is used as AN. We ﬁrst model a power allocation optimization problem to determine the power of AGN, in which the objective is to minimize the weighted sum of data reconstruction error of legal link, the mutual information of illegal link, and the channel input distortion. Then, a deep reinforcement learning framework using deep deterministic policy gradient is proposed to solve the optimization problem. In the scenario where the transmitter is aware of the eavesdropper’s knowledge, we propose an AN generation method based on adversarial residual networks (ARN). Unlike the previous scenario, the mutual information term in the objective function is replaced by the conﬁdence of eavesdropper correctly retrieving private information. The adversarial residual network is then trained to minimize the modiﬁed objective function. The simulation results show that the diffusion-enabled pluggable encryption module prevents semantic eavesdropping while the pluggable decryption module achieves the high-quality semantic communication.",https://arxiv.org/pdf/2505.05018,arxiv:2505.05018,0,papers/Diffusion-enabled_Secure_Semantic_Communication_Against_Eavesdropping.pdf,downloaded,fulltext_extracted
2025,Energy-Efficient Resource Allocation for Multi-User Semantic Communications: A Deep Reinforcement Learning Approach,Xiaojing Chen; Jia Xu; Wei Ni; Shuyan Hu; Zhijin Qin; Shunqing Zhang,IEEE Wireless Communications Letters,10.1109/lwc.2025.3548677,,多模态、多任务与多用户,系统与网络层,"Effective resource allocation is critical to the efﬁ- ciency of semantic communications, especially when faced with limited energy supplies and constrained communication resources. The unique requirements of semantic communications have brought new challenges to the joint optimization of energy and communication resources. This letter presents a novel deep reinforcement learning (DRL)-based algorithm to maximize the long-term average semantic energy efﬁciency (S-EE) for energy harvesting-powered semantic communication systems. Particularly, the Multi-discrete Proximal Policy Optimization (MPPO) is applied to determine discrete actions, including channel allocation and the number of semantic symbols, while the Deep Deterministic Policy Gradient (DDPG) is employed to learn continuous transmit powers. MPPO uses multiple heads to cope with multi-discrete actions, thereby reducing the output dimension of actions. Simulation results indicate that the proposed algorithm achieves faster convergence and enhances S-EE by 31.6%, compared to its benchmarks.",,https://openalex.org/W4408182557,3,papers/Energy-Efficient_Resource_Allocation_for_Multi-User_Semantic_Communications_A_Deep_Reinforcement_Learning_Approach.pdf,downloaded,fulltext_extracted
2025,Generative Semantic Communications for Robust Speech-to-Text Translation,Zhenzi Weng; Zijing Wang; Zhijin Qin; Xiaoming Tao,IEEE Transactions on Wireless Communications,10.1109/twc.2025.3590671,,鲁棒性、安全与语义噪声,核心算法/系统,"In this article, we propose a robust semantic com- munication system for speech transmission, named Ross-S2T, to execute the speech-to-text translation (S2TT) transmission efﬁciently. First, a deep semantic encoder is developed to directly convert speech in the source language to textual features associ- ated with the target language, facilitating the end-to-end (E2E) semantic exchange to perform the S2TT task and reducing the amount of transmission data without performance degradation. To mitigate semantic impairments inherent in the corrupted speech, a novel generative adversarial network (GAN)-enabled deep semantic compensator is established to estimate the hidden semantic information within the speech and extract deep semantic features simultaneously, which enables robust semantic transmis- sion for corrupted speech. Furthermore, a semantic probe-aided compensator is devised to enhance the semantic ﬁdelity of recovered semantic features and improve the understandability of the target text. According to simulation results, the proposed Ross-S2T exhibits superior S2TT performance compared to conventional approaches and high robustness against semantic impairments.",,https://openalex.org/W4412718908,0,papers/Generative_Semantic_Communications_for_Robust_Speech-to-Text_Translation.pdf,downloaded,fulltext_extracted
2025,Hybrid Digital-Analog Semantic Communications,Huiqiang Xie; Zhijin Qin; Zhu Han; Khaled B. Letaief,IEEE Journal on Selected Areas in Communications,10.1109/jsac.2025.3559149,2405.12580,鲁棒性、安全与语义噪声,核心算法/系统,"Digital and analog semantic communications (Sem- Com) face inherent limitations such as data security concerns in analog SemCom, as well as leveling-off and cliff-edge effects in digital SemCom. In order to overcome these challenges, we propose a novel SemCom framework and a corresponding system called HDA-DeepSC, which leverages a hybrid digital- analog approach for multimedia transmission. This is achieved through the introduction of analog-digital allocation and fusion modules. To strike a balance between data rate and distortion, we design new loss functions that take into account long-distance dependencies in the semantic distortion constraint, essential information recovery in the channel distortion constraint, and optimal bit stream generation in the rate constraint. Addi- tionally, we propose denoising diffusion-based signal detection techniques, which involve carefully designed variance schedules and sampling algorithms to refine transmitted signals. Through extensive numerical experiments, we will demonstrate that HDA- DeepSC exhibits robustness to channel variations and is capable of supporting various communication scenarios. Our proposed framework outperforms existing benchmarks in terms of peak signal-to-noise ratio and multi-scale structural similarity, show- casing its superiority in semantic communication quality.",https://doi.org/10.1109/jsac.2025.3559149,https://openalex.org/W4409326508,3,papers/Hybrid_Digital-Analog_Semantic_Communications.pdf,downloaded,fulltext_extracted
2025,Image Semantic Communication With Quadtree Partition-Based Coding,Yinhuan Huang; Zhijin Qin,IEEE Journal on Selected Areas in Communications,10.1109/jsac.2025.3644827,2512.05395,图像、视频与沉浸媒体,核心算法/系统,"Deep learning based semantic communication (DeepSC) system has emerged as a promising paradigm for efficient wireless transmission. However, existing image DeepSC methods, frequently encounter challenges in balancing rate- distortion performance and computational complexity, and often exhibit inferior performance compared to traditional schemes, especially on high-resolution datasets. To address these limita- tions, we propose a novel image DeepSC system, using quadtree partition-based joint semantic-channel coding, named Quad- DeepSC, which maintains low complexity while achieving state- of-the-art transmission performance. Based on maturing learned image compression technologies, we establish a unified DeepSC system design and training pipeline. The proposed Quad-DeepSC integrates quadtree partition-based entropy estimation and fea- ture coding modules with lightweight feature extraction and re- construction networks to form an end-to-end architecture. During training, all components except the feature coding modules are jointly optimized as a compact learned image codec, Quad-LIC, for source compression tasks. The pretrained Quad-LIC is then embedded into Quad-DeepSC and fine-tuned end-to-end over wireless channels. Extensive experimental results demonstrate that Quad-DeepSC is the first DeepSC system to surpass con- ventional communication systems, which employ VTM for source coding and adopt the optimal MCS index under 3GPP standards for channel coding and digital modulation, in performance across datasets of varying resolutions. Notably, both Quad-DeepSC and Quad-LIC exhibit minimal latency, rendering them well-suited for deployment in real-time wireless communication systems.",,https://openalex.org/W4417439063,1,papers/Image_Semantic_Communication_With_Quadtree_Partition-Based_Coding.pdf,downloaded,fulltext_extracted
2025,Joint Semantic-Channel Coding and Modulation for Token Communications,Jingkai Ying; Zhijin Qin; Yulong Feng; Liejun Wang; Xiaoming Tao,IEEE Transactions on Wireless Communications,10.1109/twc.2025.3636174,2511.15699,图像、视频与沉浸媒体,核心算法/系统,"In recent years, the Transformer architecture has achieved outstanding performance across a wide range of tasks and modalities. Token is the unified input and output repre- sentation in Transformer-based models, which has become a fundamental information unit. In this work, we consider the problem of token communication, studying how to transmit tokens efficiently and reliably. Point cloud, a prevailing three- dimensional format which exhibits a more complex spatial structure compared to image or video, is chosen to be the information source. We utilize the set abstraction method to obtain point tokens. Subsequently, to get a more informative and transmission-friendly representation based on tokens, we propose a joint semantic-channel and modulation (JSCCM) scheme for the token encoder, mapping point tokens to standard digital constellation points (modulated tokens). Specifically, the JSCCM consists of two parallel Point Transformer-based encoders and a differential modulator which combines the Gumel-softmax and soft quantization methods. Besides, the rate allocator and channel adapter are developed, facilitating adaptive generation of high- quality modulated tokens conditioned on both semantic informa- tion and channel conditions. Extensive simulations demonstrate that the proposed method outperforms both joint semantic- channel coding and traditional separate coding, achieving over 1dB gain in reconstruction and more than 6× compression ratio in modulated symbols.",,https://openalex.org/W4416965747,0,papers/Joint_Semantic-Channel_Coding_and_Modulation_for_Token_Communications.pdf,downloaded,fulltext_extracted
2025,Knowledge Distillation Driven Semantic NOMA for Image Transmission with Diffusion Model,"Qifei Wang; Zhen Gao; Sun, Shuo; Zhijin Qin; Xiaodong Xu; Meixia Tao",arXiv (Cornell University),10.48550/arxiv.2509.07363,2509.07363,图像、视频与沉浸媒体,核心算法/系统,"As a promising 6G enabler beyond conventional bit-level transmission, semantic communication can considerably reduce required bandwidth resources, while its combination with multiple access requires further exploration. This paper proposes a knowledge distillation-driven and diffusion-enhanced (KDD) semantic non-orthogonal multiple access (NOMA), named KDD- SemNOMA, for multi-user uplink wireless image transmission. Specifically, to ensure robust feature transmission across di- verse transmission conditions, we firstly develop a ConvNeXt- based deep joint source and channel coding architecture with enhanced adaptive feature module. This module incorporates signal-to-noise ratio and channel state information to dynamically adapt to additive white Gaussian noise and Rayleigh fading channels. Furthermore, to improve image restoration quality without inference overhead, we introduce a two-stage knowledge distillation strategy, i.e., a teacher model, trained on interference- free orthogonal transmission, guides a student model via fea- ture affinity distillation and cross-head prediction distillation. Moreover, a diffusion model-based refinement stage leverages generative priors to transform initial SemNOMA outputs into high-fidelity images with enhanced perceptual quality. Extensive experiments on CIFAR-10 and FFHQ-256 datasets demonstrate superior performance over state-of-the-art methods, delivering satisfactory reconstruction performance even at extremely poor channel conditions. These results highlight the advantages in both pixel-level accuracy and perceptual metrics, effectively mitigating interference and enabling high-quality image recovery.",https://arxiv.org/pdf/2509.07363,https://openalex.org/W4416065819,0,papers/Knowledge_Distillation_Driven_Semantic_NOMA_for_Image_Transmission_with_Diffusion_Model.pdf,downloaded,fulltext_extracted
