citation_key,year,title,authors,venue,work_type,doi,openalex_id,abstract,official_url,team_scope,team_evidence,affiliations,cited_by_count,source_verified,source_verification,screening_status,screening_reason,pdf,download_status,download_source,sha256,pages,analysis_status,cross_team_duplicate_of
mimo-semantic-communication-via-score-based-reverse-mean-propagation-2025,2025,MIMO Semantic Communication via Score-Based Reverse Mean Propagation,Yinuo Huang; Xiaojun Yuan; Hao Jiang; Meixia Tao,,article,10.1109/iccc65529.2025.11149014,https://openalex.org/W4414117709,"This paper introduces a novel multiple-input multiple-output (MIMO) semantic communication system by leveraging advanced score-based generative model. The proposed system features a deep neural network (DNN)-based encoder at the transmitter and a score-based decoder at the receiver, where the latter directly reconstructs source data from channel outputs without intermediate signal detection. We establish a unified Bayesian framework for tranceiver design rooted in the information-maximization principle. Based on this framework, we formulate a variational inference problem for receiver design and develop a principled score-based decoding algorithm, which generalizes reverse mean propagation (RMP) by incorporating the coding and channel constraints in likelihood calculations. Experimental results on the FFHQ dataset demonstrate significant improvements in perceptual metrics over existing benchmarks, validating the effectiveness of the proposed approach in achieving high-fidelity image transmission.",https://doi.org/10.1109/iccc65529.2025.11149014,direct,指定团队负责人直接署名：Meixia Tao,University of Electronic Science and Technology of China; Shanghai Innovative Research Center of Traditional Chinese Medicine,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,included,正式同行评审技术研究论文，主题与团队归属均满足,,pending,,,0,metadata_screened,
mixture-of-semantics-transmission-for-generative-ai-enabled-semantic-communication-systems-2025,2025,Mixture of Semantics Transmission for Generative AI-Enabled Semantic Communication Systems,Junjie Ni; Tong Wu; Zhiyong Chen; Yin Xu; Meixia Tao; Wenjun Zhang,IEEE Communications Letters,article,10.1109/lcomm.2025.3611002,https://openalex.org/W4414310383,"In this paper, we propose a mixture of semantics (MoS) transmission strategy for wireless semantic communication systems based on generative artificial intelligence (AI). At the transmitter, we divide an image into regions of interest (ROI) and reigons of non-interest (RONI) to extract their semantic information respectively. Semantic information of ROI can be allocated more bandwidth, while RONI can be represented in a compact form for transmission. At the receiver, a diffusion model reconstructs the full image using the received semantic information of ROI and RONI. Compared to existing generative AI-based methods, MoS enables more efficient use of channel resources by balancing visual fidelity and semantic relevance. Experimental results demonstrate that appropriate ROI-RONI allocation is critical. The MoS achieves notable performance gains in peak signal-to-noise ratio (PSNR) of ROI and CLIP score of RONI.",https://doi.org/10.1109/lcomm.2025.3611002,direct,指定团队负责人直接署名：Meixia Tao,Shanghai Jiao Tong University,1,True,OpenAlex metadata; DOI verified in acquisition/validation stage,included,正式同行评审技术研究论文，主题与团队归属均满足,,pending,,,0,metadata_screened,
prompt-based-multimodal-semantic-communication-for-multi-spectral-image-segmentation-2025,2025,Prompt-based Multimodal Semantic Communication for Multi-spectral Image Segmentation,Haoshuo Zhang; Yufei Bo; Hongwei Zhang; Meixia Tao,,article,10.1109/iccc65529.2025.11148605,https://openalex.org/W4414123514,"Multimodal semantic communication has gained widespread attention due to its ability to enhance downstream task performance. A key challenge in such systems is the effective fusion of features from different modalities, which requires the extraction of rich and diverse semantic representations from each modality. To this end, we propose ProMSC-MIS, a Prompt-based Multimodal Semantic Communication system for Multispectral Image Segmentation. Specifically, we propose a pretraining algorithm where features from one modality serve as prompts for another, guiding unimodal semantic encoders to learn diverse and complementary semantic representations. We further introduce a semantic fusion module that combines cross-attention mechanisms and squeeze-and-excitation (SE) networks to effectively fuse cross-modal features. Simulation results show that ProMSC-MIS significantly outperforms benchmark methods across various channel-source compression levels, while maintaining low computational complexity and storage overhead. Our scheme has great potential for applications such as autonomous driving and nighttime surveillance.",https://doi.org/10.1109/iccc65529.2025.11148605,direct,指定团队负责人直接署名：Meixia Tao,Shanghai Jiao Tong University,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,included,正式同行评审技术研究论文，主题与团队归属均满足,,pending,,,0,metadata_screened,
prompt-based-multimodal-semantic-communication-for-multi-spectral-image-segmentation-2025,2025,Prompt-based Multimodal Semantic Communication for Multi-spectral Image Segmentation,Haoshuo Zhang; Yufei Bo; Hongwei Zhang; Meixia Tao,arXiv (Cornell University),preprint,10.48550/arxiv.2508.17920,https://openalex.org/W4416681663,"Multimodal semantic communication has gained widespread attention due to its ability to enhance downstream task performance. A key challenge in such systems is the effective fusion of features from different modalities, which requires the extraction of rich and diverse semantic representations from each modality. To this end, we propose ProMSC-MIS, a Prompt-based Multimodal Semantic Communication system for Multi-spectral Image Segmentation. Specifically, we propose a pre-training algorithm where features from one modality serve as prompts for another, guiding unimodal semantic encoders to learn diverse and complementary semantic representations. We further introduce a semantic fusion module that combines cross-attention mechanisms and squeeze-and-excitation (SE) networks to effectively fuse cross-modal features. Simulation results show that ProMSC-MIS significantly outperforms benchmark methods across various channel-source compression levels, while maintaining low computational complexity and storage overhead. Our scheme has great potential for applications such as autonomous driving and nighttime surveillance.",https://doi.org/10.48550/arxiv.2508.17920,direct,指定团队负责人直接署名：Meixia Tao,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
promsc-mis-prompt-based-multimodal-semantic-communication-for-multi-spectral-image-segmentation-2025,2025,ProMSC-MIS: Prompt-Based Multimodal Semantic Communication for Multi-Spectral Image Segmentation,Haoshuo Zhang; Yufei Bo; Meixia Tao,IEEE Open Journal of the Communications Society,article,10.1109/ojcoms.2025.3636725,https://openalex.org/W4416649606,"Multimodal semantic communication has great potential to enhance downstream task performance by integrating complementary information across modalities. This paper introduces ProMSC-MIS, a novel Prompt-based Multimodal Semantic Communication framework for Multi-Spectral Image Segmentation. It enables efficient task-oriented transmission of spatially aligned RGB and thermal images over band-limited channels. Our framework has two main design novelties. First, by leveraging prompt learning and contrastive learning, unimodal semantic encoders are pre-trained to learn diverse and complementary semantic representations, where each modality serves as a cross-modal prompt for the other. Second, a semantic fusion module that combines cross-attention mechanism and squeeze-and-excitation (SE) networks is designed to effectively fuse cross-modal features. Experimental results demonstrate that ProMSC-MIS substantially outperforms conventional image transmission combined with state-of-the-art segmentation methods. Notably, it reduces the required communication cost by 50%–70% at the same segmentation performance, while also decreasing the storage overhead and computational complexity by 26% and 37%, respectively. Ablation studies also validate the effectiveness of the proposed pre-training and semantic fusion strategies. Our scheme is highly suitable for applications such as autonomous driving and nighttime surveillance.",https://doi.org/10.1109/ojcoms.2025.3636725,direct,指定团队负责人直接署名：Meixia Tao,Shanghai Jiao Tong University,1,True,OpenAlex metadata; DOI verified in acquisition/validation stage,included,正式同行评审技术研究论文，主题与团队归属均满足,,pending,,,0,metadata_screened,
scdm-score-based-channel-denoising-model-for-digital-semantic-communications-2025,2025,SCDM: Score-Based Channel Denoising Model for Digital Semantic Communications,Hao Mo; Yaping Sun; Shumin Yao; Hao Chen; Zhiyong Chen; Xiaodong Xu; Nan Ma; Meixia Tao; Shuguang Cui,,article,10.1109/icc52391.2025.11161428,https://openalex.org/W4414539232,"Score-based diffusion models represent a significant variant within the family of diffusion models and have found extensive application in the increasingly popular domain of generative tasks. Recent investigations have explored the denoising potential of diffusion models in semantic communications. However, in previous paradigms, noise distortion in the diffusion process does not match precisely with digital channel noise characteristics. In this work, we introduce the ScoreBased Channel Denoising Model (SCDM) for Digital Semantic Communications (DSC). SCDM views the distortion of constellation symbol sequences in digital transmission as a score-based forward diffusion process. We design a tailored forward noise corruption to better align digital channel noise properties in the training phase. During the inference stage, the well-trained SCDM can effectively denoise received semantic symbols under various SNR conditions, reducing the difficulty for the semantic decoder in extracting semantic information from the received noisy symbols and thereby enhancing the robustness of the reconstructed semantic information. Experimental results show that SCDM outperforms the baseline model in PSNR, SSIM, and MSE metrics, particularly at low SNR levels. Moreover, SCDM reduces storage requirements by a factor of 7.8. This efficiency in storage, combined with its robust denoising capability, makes SCDM a practical solution for DSC across diverse channel conditions.",https://doi.org/10.1109/icc52391.2025.11161428,direct,指定团队负责人直接署名：Meixia Tao,"Peng Cheng Laboratory; Shanghai Jiao Tong University; Beijing University of Posts and Telecommunications; Chinese University of Hong Kong, Shenzhen",3,True,OpenAlex metadata; DOI verified in acquisition/validation stage,included,正式同行评审技术研究论文，主题与团队归属均满足,,pending,,,0,metadata_screened,
scdm-score-based-channel-denoising-model-for-digital-semantic-communications-2025,2025,SCDM: Score-Based Channel Denoising Model for Digital Semantic Communications,"Hao Mo; Yaping Sun; Shumin Yao; Hao Chen; Zhiyong Chen; Xiaodong Xu; Ma, Nan; Meixia Tao; Shuguang Cui",arXiv (Cornell University),preprint,10.48550/arxiv.2501.17876,https://openalex.org/W4407012764,"Score-based diffusion models represent a significant variant within the diffusion model family and have seen extensive application in the increasingly popular domain of generative tasks. Recent investigations have explored the denoising potential of diffusion models in semantic communications. However, in previous paradigms, noise distortion in the diffusion process does not match precisely with digital channel noise characteristics. In this work, we introduce the Score-Based Channel Denoising Model (SCDM) for Digital Semantic Communications (DSC). SCDM views the distortion of constellation symbol sequences in digital transmission as a score-based forward diffusion process. We design a tailored forward noise corruption to align digital channel noise properties in the training phase. During the inference stage, the well-trained SCDM can effectively denoise received semantic symbols under various SNR conditions, reducing the difficulty for the semantic decoder in extracting semantic information from the received noisy symbols and thereby enhancing the robustness of the reconstructed semantic information. Experimental results show that SCDM outperforms the baseline model in PSNR, SSIM, and MSE metrics, particularly at low SNR levels. Moreover, SCDM reduces storage requirements by a factor of 7.8. This efficiency in storage, combined with its robust denoising capability, makes SCDM a practical solution for DSC across diverse channel conditions.",https://doi.org/10.48550/arxiv.2501.17876,direct,指定团队负责人直接署名：Meixia Tao,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
snr-eq-jscc-joint-source-channel-coding-with-snr-based-embedding-and-query-2025,2025,SNR-EQ-JSCC: Joint Source-Channel Coding With SNR-Based Embedding and Query,Hongwei Zhang; Meixia Tao,IEEE Wireless Communications Letters,article,10.1109/lwc.2025.3526962,https://openalex.org/W4406173626,"Coping with the impact of dynamic channels is a critical issue in joint source-channel coding (JSCC)-based semantic communication systems. In this paper, we propose a lightweight channel-adaptive semantic coding architecture called SNR-EQ-JSCC. It is built upon the generic Transformer model and achieves channel adaptation (CA) by Embedding the signal-to-noise ratio (SNR) into the attention blocks and dynamically adjusting attention scores through channel-adaptive Queries. Meanwhile, penalty terms are introduced in the loss function to stabilize the training process. Considering that instantaneous SNR feedback may be imperfect, we propose an alternative method that uses only the average SNR, which requires no retraining of SNR-EQ-JSCC. Simulation results conducted on image transmission demonstrate that the proposed SNR-EQ-JSCC outperforms the state-of-the-art SwinJSCC in peak signal-to-noise ratio (PSNR) and perception metrics while only requiring 0.05% of the storage overhead and 6.38% of the computational complexity for CA. Moreover, the channel-adaptive query method demonstrates significant improvements in perception metrics. When instantaneous SNR feedback is imperfect, SNR-EQ-JSCC using only the average SNR still surpasses baseline schemes.",https://doi.org/10.1109/lwc.2025.3526962,direct,指定团队负责人直接署名：Meixia Tao,Shanghai Jiao Tong University; Shandong Jiaotong University,6,True,OpenAlex metadata; DOI verified in acquisition/validation stage,included,正式同行评审技术研究论文，主题与团队归属均满足,,pending,,,0,metadata_screened,
snr-eq-jscc-joint-source-channel-coding-with-snr-based-embedding-and-query-2025,2025,SNR-EQ-JSCC: Joint Source-Channel Coding with SNR-Based Embedding and Query,Hongwei Zhang; Meixia Tao,arXiv (Cornell University),preprint,10.48550/arxiv.2501.04732,https://openalex.org/W4406270897,"Coping with the impact of dynamic channels is a critical issue in joint source-channel coding (JSCC)-based semantic communication systems. In this paper, we propose a lightweight channel-adaptive semantic coding architecture called SNR-EQ-JSCC. It is built upon the generic Transformer model and achieves channel adaptation (CA) by Embedding the signal-to-noise ratio (SNR) into the attention blocks and dynamically adjusting attention scores through channel-adaptive Queries. Meanwhile, penalty terms are introduced in the loss function to stabilize the training process. Considering that instantaneous SNR feedback may be imperfect, we propose an alternative method that uses only the average SNR, which requires no retraining of SNR-EQ-JSCC. Simulation results conducted on image transmission demonstrate that the proposed SNR-EQJSCC outperforms the state-of-the-art SwinJSCC in peak signal-to-noise ratio (PSNR) and perception metrics while only requiring 0.05% of the storage overhead and 6.38% of the computational complexity for CA. Moreover, the channel-adaptive query method demonstrates significant improvements in perception metrics. When instantaneous SNR feedback is imperfect, SNR-EQ-JSCC using only the average SNR still surpasses baseline schemes.",https://doi.org/10.48550/arxiv.2501.04732,direct,指定团队负责人直接署名：Meixia Tao,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
text-guided-diffusion-model-based-generative-communication-for-wireless-image-transmission-2025,2025,Text-Guided Diffusion Model-based Generative Communication for Wireless Image Transmission,Shengkang Chen; Tong Wu; Zhiyong Chen; Feng Yang; Meixia Tao; Wenjun Zhang,arXiv (Cornell University),preprint,10.48550/arxiv.2510.21299,https://openalex.org/W4417325990,"Reliable image transmission over wireless channels is particularly challenging at extremely low transmission rates, where conventional compression and channel coding schemes fail to preserve adequate visual quality. To address this issue, we propose a generative communication framework based on diffusion models, which integrates joint source channel coding (JSCC) with semantic-guided reconstruction leveraging a pre-trained generative model. Unlike conventional architectures that aim to recover exact pixel values of the original image, the proposed method focuses on preserving and reconstructing semantically meaningful visual content under severely constrained rates, ensuring perceptual plausibility and faithfulness to the scene intent. Specifically, the transmitter encodes the source image via JSCC and jointly transmits it with a textual prompt over the wireless channel. At the receiver, the corrupted low-rate representation is fused with the prompt and reconstructed through a Stable Diffusion model with ControlNet, enabling high-quality visual recovery. Leveraging both generative priors and semantic guidance, the proposed framework produces perceptually convincing images even under extreme bandwidth limitations. Experimental results demonstrate that the proposed method consistently outperforms conventional coding-based schemes and deep learning baselines, achieving superior perceptual quality and robustness across various channel conditions.",https://doi.org/10.48550/arxiv.2510.21299,direct,指定团队负责人直接署名：Meixia Tao,,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,excluded,非正式期刊/会议技术论文类型：preprint,,pending,,,0,metadata_screened,
two-birds-with-one-stone-multi-task-semantic-communications-systems-over-relay-channel-2025,2025,Two Birds with One Stone: Multi-Task Semantic Communications Systems Over Relay Channel,Yujie Cao; Tong Wu; Zhiyong Chen; Yin Xu; Meixia Tao; Wenjun Zhang,,article,10.1109/wcnc61545.2025.10978493,https://openalex.org/W4410228886,"In this paper, we propose a novel multi-task, multi-link relay semantic communications (MTML-RSC) scheme that enables the destination node to simultaneously perform image reconstruction and classification with one transmission from the source node. In the MTML-RSC scheme, the source node broadcasts a signal using semantic communications, and the relay node forwards the signal to the destination. We analyze the coupling relationship between the two tasks and the two links (source-to-relay and source-to-destination) and design a semantic-focused forward method for the relay node, where it selectively forwards only the semantics of the relevant class while ignoring others. At the destination, the node combines signals from both the source node and the relay node to perform classification, and then uses the classification result to assist in decoding the signal from the relay node for image reconstructing. Experimental results demonstrate that the proposed MTML-RSC scheme achieves significant performance gains, e.g., 1.73 dB improvement in peak-signal-to-noise ratio (PSNR) for image reconstruction and increasing the accuracy from 64.89% to 70.31 % for classification.",https://doi.org/10.1109/wcnc61545.2025.10978493,direct,指定团队负责人直接署名：Meixia Tao,Shanghai Jiao Tong University,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,included,正式同行评审技术研究论文，主题与团队归属均满足,,pending,,,0,metadata_screened,
bitsemcom-a-bit-level-semantic-communication-framework-with-learnable-probabilistic-mapping-2026,2026,BitSemCom: A Bit-Level Semantic Communication Framework With Learnable Probabilistic Mapping,Haoshuo Zhang; Yufei Bo; Jianhua Mo; Meixia Tao,IEEE Communications Letters,article,10.1109/lcomm.2026.3706984,https://openalex.org/W7165783520,,https://doi.org/10.1109/lcomm.2026.3706984,direct,指定团队负责人直接署名：Meixia Tao,Shanghai Jiao Tong University,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,included,正式同行评审技术研究论文，主题与团队归属均满足,,pending,,,0,metadata_screened,
semantic-communication-over-mimo-channels-via-score-based-reverse-mean-propagation-2026,2026,Semantic Communication Over MIMO Channels via Score-Based Reverse Mean Propagation,Yinuo Huang; Xiaojun Yuan; Hao Jiang; Meixia Tao,IEEE Transactions on Wireless Communications,article,10.1109/twc.2026.3703886,https://openalex.org/W7165650579,,https://doi.org/10.1109/twc.2026.3703886,direct,指定团队负责人直接署名：Meixia Tao,University of Electronic Science and Technology of China; Shanghai Jiao Tong University; Shandong Jiaotong University,0,True,OpenAlex metadata; DOI verified in acquisition/validation stage,included,正式同行评审技术研究论文，主题与团队归属均满足,,pending,,,0,metadata_screened,
distributed-semantic-communication-via-nonlinear-transform-coding-for-correlated-images-2026,2026,Distributed Semantic Communication via Nonlinear Transform Coding for Correlated Images,Yufei Bo; Meixia Tao; Kai Niu,IEEE Transactions on Communications,article,10.1109/tcomm.2026.3698877,,,https://doi.org/10.1109/tcomm.2026.3698877,direct,补充数据库轮次核验：指定负责人直接署名（Meixia Tao）；Crossref/DBLP 正式 DOI 元数据。,,0,True,Crossref/DBLP late-index audit; DOI publisher record,included_late_indexed,补充数据库检索发现的正式同行评审技术论文；通过负责人直接署名、年份、DOI、主题和文献类型核验,,pending,,,0,metadata_screened,kai-niu-semantic-communications:10.1109/tcomm.2026.3698877
adaptive-task-oriented-communication-with-fairness-guarantees-2025,2025,Adaptive Task-Oriented Communication with Fairness Guarantees,Jiaxuan Li; Songjie Xie; Yuanming Shi; Youlong Wu; Meixia Tao,ICC 2025 - IEEE International Conference on Communications,proceedings-article,10.1109/icc52391.2025.11160864,,,https://doi.org/10.1109/icc52391.2025.11160864,direct,补充数据库轮次核验：指定负责人直接署名（Meixia Tao）；Crossref/DBLP 正式 DOI 元数据。,,0,True,Crossref/DBLP late-index audit; DOI publisher record,included_late_indexed,补充数据库检索发现的正式同行评审技术论文；通过负责人直接署名、年份、DOI、主题和文献类型核验,,pending,,,0,metadata_screened,
