year,title,authors,venue,doi,volume,issue,pages,sources,matched_queries,screening_status,screening_reason
2025,Learned Point Cloud Attribute Compression With Cross-Scale Point Transformer and Geometry-Aware Context Prediction Entropy Model,Xiao Huo; Wei Zhang; Fuzheng Yang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3624688,,,,OpenAlex,channel adaptive image transmission,candidate,pending manual title/abstract/full-text screening
2025,MarsQE: Semantic-Informed Quality Enhancement for Compressed Martian Image,Chengfeng Liu; Mai Xu; Qunliang Xing; Xin Zou,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3643953,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Non-Aligned Supervision for Real Image Dehazing,Junkai Fan; Xiang Li; Jianjun Qian; Jun Li; Jian Yang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3573040,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Perceptual Quality Assessment of High-Dynamic-Range Image: A Benchmark Dataset and a No Reference Method,Zihao Zhou; Liquan Shen; Jun Lei; Zhaoyi Tian; Xiangyu Hu; Shiwei Wang; Yang Chen,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3541772,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Pixel-Level Just Noticeable Difference in Sonar Images: Modeling and Applications,Weiling Chen; Weiming Lin; Qianxue Feng; Rongxin Zhang; Tiesong Zhao,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3596153,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Pose-Skeleton Guided Cross-Attention Representation Fusion for Occluded Pedestrian Re-Identification,Shuze Geng; Yifan Liu; Zijin Wang; Gang Yan; Yang Yu; Yingchun Guo,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3556250,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Prior-Guided Dual-Reference Contrastive Learning for Underwater Object Detection,Lei Cao; Liquan Shen; Yu Meng; Zhengyong Wang; Cheng Shen,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3545694,,,,OpenAlex,semantic image transmission,candidate,pending manual title/abstract/full-text screening
2025,Pseudocylindrical Convolutions for Learned Omnidirectional Image Compression,Mu Li; Kede Ma; Jinxing Li; David Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3638018,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Q-LIC: Quantizing Learned Image Compression With Channel Splitting,Heming Sun; Lu Yu; Jiro Katto,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2022.3231789,35,4,3798-3811,Crossref; OpenAlex,Image Compression With Channel; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,RSVDet: Remote Sensing Small Object Detection Model Inspired by Neuronal Mechanisms in Visual Pathways,Xiongzhen Wang; Chuan Lin; Yongcai Pan; Ruopu Wang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3628010,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,ReFHD-Net: A Reversible Functionality Hiding Framework for Deep Neural Networks,Na Wang; Pengpeng Li; Lin Huang; Fang Cao; Xinyi Wang; Chuan Qin,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3632812,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,ResiComp: Loss-Resilient Image Compression via Dual-Functional Masked Visual Token Modeling,Sixian Wang; Jincheng Dai; Xiaoqi Qin; Ke Yang; Kai Niu; Ping Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3539747,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Robust Secret Image Sharing Against Malicious Shadow Images by Reusing Polynomial Coefficients With Hash Function,Lizhi Xiong; Siqi Wang; Ching-Nung Yang; Zhangjie Fu; Chunqiang Yu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3639108,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Semantic and Saliency-Aware Scalable Image Coding Toward Human–Machine Collaboration,Tengyao Cui; Yongfang Wang; Yihan Wang; Zhijun Fang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3574747,35,11,11527-11539,Crossref; OpenAlex,Semantic and Saliency-Aware Scalable Image Coding; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,ShiftLIC: Lightweight Learned Image Compression With Spatial-Channel Shift Operations,Youneng Bao; Wen Tan; Chuanmin Jia; Mu Li; Yongsheng Liang; Yonghong Tian,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3556708,35,9,9428-9442,Crossref; OpenAlex,Image Compression With Spatial-Channel; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Siamese Visual Tracking With Multi-Parallel Interactive Transformers,Wuwei Wang; Meibo Lv; Lin Zhu; Tuo Han; Yi Zhang; Yuanqing Li,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3569633,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Sketch-Based Extreme Underwater Image Compression Network,Yu Zhang; Liquan Shen; Mengyao Li; Yu Meng; Shiwei Wang; Feifeng Wang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3634125,,,,OpenAlex,feature transmission wireless,candidate,pending manual title/abstract/full-text screening
2025,Sparse Hyperspectral Band Selection Based on Expectation Maximization,Likun Gao; Xinhui Xue; Haowen Zheng,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3597604,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Steganography via Neural Network Parameter Initialization With High Fidelity and Imperceptibility,Na Wang; Chenyi Xu; Fang Cao; Lin Huang; Wei Wang; Chuan Qin,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3634666,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,TAFormer: A Transmission-Aware Transformer for Underwater Image Enhancement,Yuanyuan Li; Zetian Mi; Yulin Wang; Shuaiyong Jiang; Xianping Fu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3455353,35,1,601-616,Crossref; OpenAlex,Transmission; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,TDHF: Task-Driven Hierarchical Image Fusion Under Low-Light Conditions,Daoheng Li; Mengkai Yan; Jun Li; Jian Yang; Jianjun Qian,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3635231,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Turbid Underwater Image Enhancement With Illumination-Constrained and Structure-Preserved Retinex Model,Shuai Liu; Yuchao Zheng; Jianru Li; Huimin Lu; Dong An; Zhengxiang Shen; Zhanshan Wang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3575846,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,"Understanding Operational CDN Live Streaming: A Measurement Study on Performance, Costs, and Enhancements",Danfu Yuan; Weizhan Zhang; Haiyu Huang; Kai Xiao; Yunfei Ma; Xuan Zeng; Peng Chen; Hongfei Yan; Yubing Qiu; Mingliang Yang; Songlin Li; Jinghui Zhong; Bin Xie,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3538515,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Underwater Image Enhancement via Advantage Feature Weighted Fusion,Weidong Zhang; Muzi Wang; Peixian Zhuang; Dahai Liu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3603059,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Underwater Scene Clarity Reconstruction via Multilayer Information Fusion and Self-Organized Stitching,Weibo Zhang; Hao Wang; Peng Ren; Weidong Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3608828,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Unifying Physically-Informed Weather Priors in a Single Model for Image Restoration Across Multiple Adverse Weather Conditions,Jiaqi Xu; Xiaowei Hu; Lei Zhu; Pheng‐Ann Heng,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3561470,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,VAAC-IM: Motion-Aware Viewing Area Adaptive Control in Immersive Media Transmission,Han Xiao; Changqiao Xu; Chuxing Fang; Wendong Wang; Shujie Yang; Zhenhui Yuan; Luigi Alfredo Grieco,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3549431,35,8,7866-7881,Crossref; OpenAlex,Transmission; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,Viewport Prediction for Volumetric Video Streaming by Exploring Video Saliency and User Trajectory Information,Jie Li; Zhixin Li; Zhi Liu; Pengyuan Zhou; Richang Hong; Qiyue Li; Han Hu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3577724,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,When Aware Haze Density Meets Diffusion Model for Synthetic-to-Real Dehazing,Shibai Yin; Yiwei Shi; Y. N. Wang; Yee‐Hong Yang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2024.3520816,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2025,ZRID-Net: Zero-Reference Real-World Image Dehazing Framework via Deep Self-Decoupling and Reverse Knowledge Transfer,Shilong Wang; Wenqi Ren; Peng Gao; Jiguo Yu; Jianlei Liu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3609735,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,AdaNoise: Cycle-Consistent Image Translation With Domain-Adaptive Noise Perturbation,Xi Yang; Haoyuan Shi; Fei Gao; Nannan Wang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3681274,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,Adaptive Optical Image Enhancement under Transformer Oil via Bright Channel and Statistical Feature Distributions,Hu Qiang; Yuzhong Zhong; Songyi Dian,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3689571,,,1-1,Crossref; OpenAlex,Image Enhancement under Transformer Oil via Bright Channel; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,"Amplitude, Phase, and Gradient Recovery From Compressed SAR Images",Paras Maharjan; Zhu Li; Chris McGuiness,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3654125,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,Beyond Direct Embedding: Secure Separable Latent Space Watermarking for Anti-Screen-Shooting,Jiyou Chen; Xiyang Xie; Dewang Wang; Huihuang Zhao; Gaobo Yang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3670224,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,Building an Invisible Shield to Enable Traceable Privacy Protection for Medical Images in Telemedicine,Wenying Wen; Xiao Lin; Xiangli Xiao; Xuji Tu; Yushu Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3651596,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,CD-GAN: Comparative Disentanglement Learning for Zero-Shot Cross-Modal Retrieval,Qi Li; Shihao Wang; Yuhao Liu; Xiaorong Zhu; Shaojin Bai; Weizhi Nie,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3690495,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,Control-Lit: Illumination Controllable Backlit Image Enhancement,Hongjun Wu; Yi Tang; Chong Li; Zhi Jin,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3672593,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,"DC
                    <sup>2</sup>
                    MNet: Lightweight and Efficient Discrete Cosine Channel Modulation Network for Image Restoration",Guoqing Zhang; Wenxuan Fang; Yupeng Shang; Yuhui Zheng; Weisi Lin,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3613731,36,3,3275-3289,Crossref; OpenAlex,Channel Modulation Network for Image; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,DDRW: Dynamic Degradation Representation for Adaptive Robust Blind Watermarking,Fangxu Hu; Ningzhong Liu; Han Sun; Yufei Wang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3666621,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,DKGZSL: Leveraging Dynamic Visual-Semantic Knowledge for Generative Zero-Shot Learning,Jun Hu; Min Meng; Jigang Liu; Jun Yu; Jigang Wu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3669478,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,DRSW: Dual-Stage Robust Semantic Watermarking for Image Semantic Communication,Yanhao Huo; Shijun Xiang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3613856,36,3,3261-3274,Crossref; OpenAlex,Semantic Watermarking for Image Semantic Communication; semantic communication,candidate,pending manual title/abstract/full-text screening
2026,Da Yu: Toward ASV-Based Image Captioning for Waterway Surveillance and Scene Understanding,Runwei Guan; Ningwei Ouyang; T. T. Xu; Shaofeng Liang; Wei Dai; Yafeng Sun; S. S. Gao; Songning Lai; Shanliang Yao; Xinyue Hu; Ryan Wen Liu; Yutao Yue; Hui Hua Xiong,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3651269,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,DeepVault: An NTRU-Based Data Hiding Scheme for Securing Underwater Acoustic Sensor Networks,Ming Xu; Tongtong Guo; Ling Liu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3694164,,,,OpenAlex,channel adaptive image transmission,candidate,pending manual title/abstract/full-text screening
2026,DocPure: Prompt-Free Unified Document Restoration via Degradation-Aware Structure-Guided Wavelet Modulation,Lingming Sui; Wanglong Lu; Tao Wang; Kaihao Zhang; Nan Zhang; 安礼艳; Hanli Zhao,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3720433,,,,OpenAlex,soft video transmission,candidate,pending manual title/abstract/full-text screening
2026,Dynamic Weight-Enhanced Contrastive Learning for Partially View-Aligned Clustering,Qiuyu Chen; Xihong Yang; Zhibing Dong; Qian Qu; En Zhu; Xinwang Liu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3679096,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,E2SRLF: End-to-End Light Field Image Super-Resolution Depth Estimation,Jie Li; Chuanlun Zhang; Xiaoyan Wang; Xinjia Li; Lin Wang; Yuxin Zeng; Yiguang Liu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3651331,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,EPS: Efficient Patch Sampling for Video Overfitting in Deep Super-Resolution Model Training,Yiying Wei; Hadi Amirpour; Jong Hwan Ko; Christian Timmerer,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3684857,,,,OpenAlex,bandwidth adaptive image transmission,candidate,pending manual title/abstract/full-text screening
2026,FCPA-Net: Fourier Channel Prior Attention Network for Blind Light Field Image Quality Assessment,Jian Ma; Chengwei Wang; Ping An; Guoming Xu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3716418,,,1-1,Crossref; OpenAlex,Channel Prior Attention Network for Blind Light Field Image; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,Fusing Quality-Aware Model and Large Language Model for Industrial Image Quality Assessment,Hongyan Liu; Shu Jin; Ke Gu; Xue Shen; Lai-Kuan Wong; Weisi Lin; Guangtao Zhai; Wei Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3694600,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,GSCodec Studio: A Modular Framework for Gaussian Splat Compression,Sicheng Li; Chengzhen Wu; Hao Li; Xiang Gao; Yiyi Liao; Yu Ls,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3654794,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,Harmonizing Text-Guided Video Inpainting With Optical Flow Diffusion,Bohai Gu; Song Guo,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3680155,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,Harnessing Complex-Valued Chaos in Discrete-Time Hopfield Neural Network for Secure Image Encryption,Quanli Deng; Chunhua Wang; Yichuang Sun; Gang Yang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3675782,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,Joint Semantic and Coded Generation for Conditional Latent Coding,Siqi Wu; Weiming Chen; Yinda Chen; Dong Liu; K. C. Ho; Zhihai He,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3702531,,,1-1,Crossref; OpenAlex,Semantic and Coded Generation for Conditional Latent Coding; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,LayerDiffusion: High-Fidelity Layered Virtual Try-On via Semantic-Aware Diffusion,Fangjian Liao; Xingxing Zou; Waikeung Wong,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3679372,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,Medical Data Security in Blockchain: A Telemedicine Data Sharing Scheme Based on Custom OPE and 4D-YG Hyperchaotic,Zhenlong Man; Chang Gao; Ze Yu; Xiangfu Meng,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3657760,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,Memristive Neural Network With Controllable Extreme Multistability and Its Application in Multi-Type Medical Multimedia Data Encryption,Xiangxin Leng; Xiaoping Wang; Zheyi Zhang; Zhigang Zeng,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3678993,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,Multi-View Image Guided Spatio-Channel Mixed Entropy Model for Point Cloud Geometry Compression,Xueqiang Sun; Jin Wang; Yunhui Shi; Li Li; Nam Ling; Baocai Yin,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3723159,,,1-1,Crossref; OpenAlex,Image Guided Spatio-Channel; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,No-Reference Quality Assessment of 3D Models Represented in Neural Radiance Fields and 3D Gaussian Splattings,Zhengyu Zhang; Yuhang Zhang; Tiantian Zeng; Shishun Tian; L Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3685278,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,Oriented Decoupling Target Detection Method for SAR Image Based on Multi-Channel Localization and Soft Thresholding,Gui Gao; Gang Yang; Yajun Wang; Libo Yao; Xi Zhang; Gaosheng Li,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3597158,36,1,219-232,Crossref; OpenAlex,Image Based on Multi-Channel; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,PVF-DectNet++: Adaptive Multi-Modal Fusion With Perspective Voxels for 3D Object Detection,Ke Wang; Weilin Gao; Kai Chen; Tianyi Shao; Liyang Li; Tianqiang Zhou; Jianbo Lǚ,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2025.3650671,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,Pixel-Level Tiling with End-to-End Neural Compression for Tile-Based Video Streaming,Yili Jin; Dayou Zhang; Hao Zhu; Fangxin Wang; Jiangchuan Liu; Xue Liu,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3690578,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,Pre-Trained Prior-Assisted Dynamic Point Cloud Compression via Feature Prediction,Yichen Zhou; Xinfeng Zhang; Yingzhan Xu; Kai Zhang; Li Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3686193,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,RTGSR: Real-Time Game Content Super-Resolution via Compressed-Domain Coding Priors,Qizhe Wang; Jiaqi Zhang; Yanchen Zhao; Haoqing Yu; Feng Gao; Siwei Ma,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3651760,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,Robust Coverless Information Hiding with Object-Presence Hashing and Vision Transformer-U-Net based Reconstruction,Sangeeta Gautam; Manoj Kumar,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3700219,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,SEVMark: Spatio-Temporally Enhanced Video Watermarking via Invertible Neural Networks,Songhan He; Dawen Xu; Lin Yang; Haojun Dai; Jianbin Ji,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3662438,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,Semantics Disentanglement and Composition for Universal Image Coding with Efficiently LLM Reasoning and Generative Diffusion,Jinming Liu; Yuntao Wei; Junyan Lin; Heming Sun; Shengyang Zhao; Zhibo Chen; Wenjun Zeng; Xin Jin,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3695062,,,,OpenAlex,deep source channel coding video,candidate,pending manual title/abstract/full-text screening
2026,Shuffle Mamba: State Space Models With Random Shuffle for Multi-Modal Image Fusion,Ke Cao; Xuanhua He; Tao Hu; Chengjun Xie; Man Zhou; Jie Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3668923,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,Spectrum Aware Illumination Estimation Using Multispectral Image,Hyejin Oh; Woo-Shik Kim; Sangyoon Lee; YungKyung Park; Je‐Won Kang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3701975,,,,OpenAlex,deep source channel coding video,candidate,pending manual title/abstract/full-text screening
2026,Subjective and Objective Quality-of-Experience Evaluation Study for Live Video Streaming,Zhiyu Zhu; Wei Sun; Jun Jia; Wu Wei; Sibin Deng; Kai Li; Xiongkuo Min; Jia Wang; Ying Chen; Guangtao Zhai,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3689180,,,,OpenAlex,feature transmission wireless,candidate,pending manual title/abstract/full-text screening
2026,SyMFood: Synergistic Multi-Modal Prompting for Fine-Grained Zero-Shot Food Detection,Xinlong Wang; Weiqing Min; Shoulong Liu; Guorui Sheng; Shuqiang Jiang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3668226,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,TMamba: Global Channel-Location Token Interaction for Multi-Modality Image Fusion,Chenguang Zhu; Huafeng Chen; Guangqian Guo; Dongsheng Yang; Kai Zhang; Shan Gao,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3691760,,,1-1,Crossref; OpenAlex,Channel-Location Token Interaction for Multi-Modality Image; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,TriMRG: Toward Hallucination-Resistant Medical Image Report Generation via Triple Graph Semantic Reasoning and Rethinking,Zehui Feng; Dian Zhu; Jianan Zhao; Peiquan Zhao; Jianing Ren; Ting Han,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3712885,,,1-1,Crossref; OpenAlex,Generation via Triple Graph Semantic; full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
2026,WmLSTM: A Plug-and-Play Window-Level mLSTM-Based Temporal Encoder for Robust Visual Tracking,Yao Chen; Guancheng Jia; Ding Ma; Yufei Zha; Peng Zhang,IEEE Transactions on Circuits and Systems for Video Technology,10.1109/tcsvt.2026.3662479,,,,OpenAlex,full-journal metadata scan,candidate,pending manual title/abstract/full-text screening
